Ingram Borough,14,286
Bridgeville Borough,20,609
Crafton Heights,17,618
South Side Slopes,22,1403
Banksville,13,483
Richland Township,15,456
Sharpsburg Borough,10,171
Arlington Heights,13,2
Shaler Township,11,2387
Central Northside,3,40
Port Vue Borough,9,188
Turtle Creek Borough,12,775
Avalon Borough,20,504
St. Clair,6,3
Baldwin Borough,20,4143
Green Tree Borough,0,767
Troy Hill,9,177
Bell Acres Borough,20,72
Pennsbury Village Borough,7,12
Fox Chapel Borough,17,383
Coraopolis Borough,9,212
Bon Air,9,29
Lincoln-Lemington-Belmar,12,678
Marshall-Shadeland,7,215
Overbrook,5,22
Lower Lawrenceville,9,294
Verona Borough,16,225
Avalon Borough,10,354
New Homestead,15,39
Bethel Park Borough,3,365
Hays,21,36
California-Kirkbride,3,31
Marshall Township,6,31
Beltzhoover,19,275
Manchester,17,199
McCandless Township,21,4569
Upper St. Clair Township,10,971
Beltzhoover,6,69
Clairton,10,482
Outside Allegheny,8,2336
East Pittsburgh Borough,3,18
Hays,3,39
White Oak Borough,9,286
Glen Osborne Borough,19,135
Whitaker Borough,2,35
Hazelwood,4,143
Mount Oliver Borough,17,138
Banksville,6,92
Reserve Township,0,275
East Hills,17,277
Sharpsburg Borough,19,221
Brentwood Borough,19,1983
Arlington Heights,22,14
Shaler Township,2,824
Port Vue Borough,2,447
East Pittsburgh Borough,7,64
Sheraden,18,312
Ross Township,4,470
Baldwin Borough,19,2929
Pennsbury Village Borough,2,6
Stanton Heights,1,290
East McKeesport Borough,11,164
Regent Square,17,85
Elizabeth Borough,15,159
Etna Borough,17,224
Green Tree Borough,9,758
North Oakland,12,6960
Central Business District,1,4655
Esplen,6,13
Lincoln-Lemington-Belmar,5,63
Edgewood Borough,21,469
Springdale Township,17,55
Braddock Borough,6,33
Pittsburgh,5,56
Perry North,2,568
Arlington,7,34
Bethel Park Borough,8,1144
North Shore,2,397
Millvale Borough,4,21
Kennedy Township,8,285
Morningside,3,160
Jefferson Hills Borough,15,873
Elizabeth Township,1,619
West Homestead Borough,21,943
Edgeworth Borough,7,27
Forest Hills Borough,6,329
White Oak Borough,2,296
Whitehall Borough,7,519
Lincoln Place,6,89
Hazelwood,11,333
Wilkins Township,3,401
Crafton Heights,3,253
Wilkinsburg Borough,17,1386
Brentwood Borough,20,2251
Mount Oliver Borough,6,22
Braddock Hills Borough,22,354
Central Northside,21,667
Glassport Borough,12,224
Upper St. Clair Township,13,1285
East Pittsburgh Borough,14,121
Sheraden,21,597
Allegheny Center,18,397
Ross Township,15,5332
West End,14,158
Homewood West,10,288
East McKeesport Borough,0,193
Squirrel Hill South,12,1466
Pine Township,7,127
North Oakland,3,828
Fox Chapel Borough,3,40
Central Business District,8,7535
Chartiers City,23,34
Highland Park,22,1273
Sewickley Heights Borough,4,5
Overbrook,23,1905
Bradford Woods Borough,23,14
Braddock Borough,1,118
Pittsburgh,12,691
South Park Township,3,207
Arlington,8,79
Bethel Park Borough,17,2543
Spring Hill-City View,10,125
Kennedy Township,3,319
Elizabeth Township,8,1146
Braddock Hills Borough,3,13
Cheswick Borough,21,77
Forest Hills Borough,15,849
Wall Borough,6,9
Whitehall Borough,12,1315
South Oakland,11,1592
Hazelwood,18,521
Wilkins Township,4,477
Crafton Heights,10,402
Heidelberg Borough,4,15
Glen Hazel,22,78
Banksville,16,453
East Pittsburgh Borough,6,22
Brighton Heights,5,94
East Carnegie,4,11
Bon Air,0,49
Shaler Township,16,3203
Swissvale Borough,4,100
Chateau,10,346
Haysville Borough,15,5
Sheraden,12,287
Baldwin Borough,1,1521
Stanton Heights,15,275
Liberty Borough,4,35
Squirrel Hill South,7,702
West Deer Township,12,761
Etna Borough,7,64
Allegheny West,22,89
St. Clair,15,9
Fox Chapel Borough,10,207
Central Business District,19,12913
McCandless Township,15,3023
Chartiers City,14,4
Lincoln-Lemington-Belmar,19,608
Strip District,22,1460
Braddock Borough,8,127
Greenfield,20,991
South Park Township,10,1008
Bethel Park Borough,22,3891
Crawford-Roberts,9,160
Ben Avon Borough,4,21
Spring Hill-City View,5,12
Larimer,7,62
Blawnox Borough,12,132
Upper Hill,4,18
Elizabeth Township,23,1840
Edgeworth Borough,21,172
Reserve Township,17,237
Lincoln Place,1,198
Swissvale Borough,8,187
Forest Hills Borough,20,1223
Stowe Township,18,509
White Oak Borough,20,998
Whitehall Borough,21,2572
Coraopolis Borough,2,249
Lincoln Place,20,388
Kennedy Township,4,154
Wilkins Township,13,1287
Upper St. Clair Township,16,1425
Robinson Township,7,918
Stanton Heights,22,882
Brighton Heights,10,685
Westwood,6,74
Brentwood Borough,6,240
Shaler Township,23,5470
Braddock Hills Borough,4,7
Plum Borough,23,106
Port Vue Borough,21,884
McKees Rocks Borough,5,49
Haysville Borough,6,1
Sheraden,7,106
Allegheny Center,4,52
Baldwin Borough,8,808
Sewickley Borough,3,33
East McKeesport Borough,22,380
Etna Borough,14,314
St. Clair,11,4
North Oakland,17,5205
Franklin Park Borough,20,1017
Mount Washington,14,1382
North Braddock Borough,20,427
Friendship,14,144
Pine Township,23,646
Edgewood Borough,2,127
Sewickley Hills Borough,0,21
Braddock Borough,19,226
Perry North,23,1557
Fineview,11,102
Swisshelm Park,21,252
Sewickley Hills Borough,23,36
Neville Township,6,43
Beltzhoover,4,57
Monroeville,20,114
Larimer,0,195
Oakdale Borough,18,112
McKeesport,0,3723
Kennedy Township,21,1916
West Oakland,2,452
Point Breeze,1,162
Bellevue Borough,19,1049
Monroeville,14,111
Whitehall Borough,18,1400
Castle Shannon Borough,17,901
North Fayette Township,2,543
Summer Hill,21,114
Wilkins Township,22,2500
South Versailles Township,22,9
Glen Hazel,4,7
Robinson Township,12,3102
Bloomfield,23,1962
Brighton Heights,19,1140
Monroeville,13,134
Bon Air,18,99
West Mifflin Borough,20,4458
Braddock Hills Borough,11,130
Swissvale Borough,22,865
Upper St. Clair Township,18,1480
Haysville Borough,1,1
Allegheny Center,15,420
Sewickley Heights Borough,22,75
Bradford Woods Borough,8,2
Knoxville,18,351
Aspinwall Borough,5,14
Franklin Park Borough,15,698
Mount Washington,7,678
Central Oakland,22,8467
O Hara Township,17,1282
Chartiers City,0,30
Glassport Borough,4,33
Edgewood Borough,9,180
Strip District,0,874
Greenfield,6,155
East Hills,4,202
Ben Avon Borough,10,113
Spring Hill-City View,23,390
Larimer,9,236
Hampton Township,0,1212
West Oakland,11,1341
Penn Hills Township,7,1599
Glen Hazel,0,101
Glassport Borough,16,217
Cheswick Borough,0,43
Verona Borough,12,147
Stowe Township,0,617
Polish Hill,19,108
Castle Shannon Borough,14,730
North Fayette Township,11,1331
Knoxville,16,322
Verona Borough,3,94
Summer Hill,18,194
Oakwood,18,74
South Versailles Township,13,6
Glen Hazel,11,41
Robinson Township,21,3784
Bloomfield,16,1146
Lower Lawrenceville,7,153
Allegheny West,7,64
Mount Lebanon,20,4049
Ben Avon Heights Borough,19,11
Swissvale Borough,17,593
Indiana Township,5,88
Sewickley Hills Borough,12,47
East Allegheny,18,368
Mt. Oliver,3,19
South Fayette Township,16,1177
Squirrel Hill South,16,1254
Aspinwall Borough,12,297
Franklin Park Borough,6,130
Bradford Woods Borough,17,7
Forward Township,23,142
North Braddock Borough,2,99
Sewickley Borough,7,127
Pittsburgh,13,722
Upper Hill,23,499
Strip District,11,1641
New Homestead,20,27
Greenfield,15,729
Dravosburg Borough,22,314
Ben Avon Borough,19,435
Hays,5,8
Terrace Village,15,704
Larimer,18,283
Allentown,7,56
Point Breeze,8,222
West Oakland,20,1065
Lincoln Place,19,284
Clairton,13,704
Glassport Borough,23,588
Cheswick Borough,9,11
Bellevue Borough,1,803
Monroeville,11,163
Stowe Township,15,518
East Liberty,11,866
Castle Shannon Borough,7,229
North Fayette Township,12,1578
Whitaker Borough,11,37
Kilbuck Township,19,132
Dormont Borough,5,123
South Versailles Township,4,2
Glassport Borough,14,245
Robinson Township,18,3556
Kilbuck Township,6,12
Bloomfield,9,919
Shadyside,2,670
Bluff,10,2951
Westwood,19,255
Versailles Borough,4,75
West Mifflin Borough,6,895
Kilbuck Township,9,27
Plum Borough,0,75
Glenfield Borough,22,144
Indiana Township,12,439
Haysville Borough,19,4
East Allegheny,21,540
Windgap,3,40
Stanton Heights,12,295
Esplen,22,119
Aspinwall Borough,11,251
Baldwin Township,9,253
Central Lawrenceville,23,872
Ohio Township,19,1332
Mount Washington,21,2751
Neville Township,3,16
Sewickley Borough,0,326
Arlington Heights,23,7
Crawford-Roberts,19,404
Greenfield,8,356
Dravosburg Borough,15,214
Homewood North,18,260
Terrace Village,8,249
Allentown,8,131
Jefferson Hills Borough,16,812
Penn Hills Township,9,2266
Middle Hill,4,37
Bellevue Borough,8,354
Monroeville,0,105
Churchill Borough,11,416
South Shore,21,656
North Fayette Township,21,2147
Elliott,6,60
Summer Hill,0,38
Dormont Borough,12,965
Stowe Township,6,264
Turtle Creek Borough,4,32
Upper Hill,17,282
Scott Township,14,1257
Bloomfield,2,558
Lower Lawrenceville,17,480
Bluff,13,3590
Mount Lebanon,6,700
West Mifflin Borough,9,2160
Ben Avon Heights Borough,1,5
Northview Heights,20,72
Homewood South,2,167
Indiana Township,11,461
Emsworth Borough,14,243
West Elizabeth Borough,0,14
Carnegie Borough,9,445
Dormont Borough,16,1258
Millvale Borough,18,393
Lincoln Borough,14,343
Aspinwall Borough,18,359
Baldwin Township,6,101
Central Lawrenceville,12,692
Mount Washington,18,1545
Forward Township,5,19
Ingram Borough,23,621
Friendship,18,151
Regent Square,21,87
East Hills,9,379
Crawford-Roberts,10,221
Richland Township,10,359
New Homestead,6,8
Dravosburg Borough,0,386
Homewood North,11,204
Emsworth Borough,13,242
Morningside,15,154
Terrace Village,1,546
North Shore,9,1399
Garfield,5,133
Wilmerding Borough,12,93
Ridgemont,19,70
Penn Hills Township,16,3370
Oakwood,22,131
Garfield,11,573
Homestead Borough,23,730
Bellevue Borough,15,847
North Versailles Township,2,605
Churchill Borough,0,318
South Shore,10,785
Wilmerding Borough,18,114
Elliott,1,120
Turtle Creek Borough,20,1780
Dormont Borough,23,1762
Fairywood,9,91
Shadyside,16,2111
Mt. Oliver,23,168
Carrick,11,868
Versailles Borough,22,693
Esplen,2,24
Mt. Oliver,18,82
Indiana Township,18,782
Aleppo Township,15,29
Beechview,5,109
East Allegheny,7,123
Carnegie Borough,0,778
Lower Lawrenceville,1,190
Point Breeze North,17,311
Verona Borough,8,89
Lincoln Borough,17,296
Thornburg Borough,11,25
Allegheny West,17,158
Central Lawrenceville,5,59
Ohio Township,1,829
Marshall Township,14,107
Forward Township,10,68
Scott Township,9,702
Fairywood,6,41
Crawford-Roberts,1,135
Versailles Borough,15,398
Blawnox Borough,22,183
Versailles Borough,17,316
Upper Lawrenceville,12,330
Homewood North,12,245
Mount Oliver Borough,5,6
Rosslyn Farms Borough,19,38
Emsworth Borough,2,98
Pleasant Hills Borough,12,1167
Oakmont Borough,19,1239
Oakdale Borough,1,81
Oakwood,15,59
Garfield,2,478
Homestead Borough,12,814
Plum Borough,11,82
North Versailles Township,13,771
East Liberty,20,1187
Wilmerding Borough,21,114
Elliott,8,174
Knoxville,1,1335
McKees Rocks Borough,9,197
Heidelberg Borough,22,222
Wall Borough,12,7
Pleasant Hills Borough,21,1832
Elizabeth Borough,7,44
Carrick,2,472
Mount Lebanon,8,1257
Ben Avon Heights Borough,15,11
Northview Heights,2,123
Elizabeth Township,20,1740
Aleppo Township,22,45
Beechview,2,479
East Allegheny,14,328
Middle Hill,21,472
Moon Township,3,191
Spring Garden,21,83
Baldwin Township,20,804
Ohio Township,8,532
Ingram Borough,9,148
Glenfield Borough,19,74
South Side Flats,5,317
South Fayette Township,17,1316
Brookline,20,2925
New Homestead,8,14
Upper Lawrenceville,7,162
Homewood North,5,8
Thornburg Borough,9,17
Troy Hill,22,489
Rankin Borough,21,163
Terrace Village,19,1082
McKeesport,19,2911
Oakmont Borough,10,514
Beltzhoover,0,329
Harmar Township,4,38
Hays,13,51
Duquesne Heights,18,406
Central Oakland,7,1016
Homestead Borough,5,36
Beltzhoover,11,253
Mount Oliver Borough,14,161
Blawnox Borough,3,21
Whitehall Borough,8,669
Findlay Township,20,52
Garfield,10,625
Elliott,19,360
Knoxville,6,154
Liberty Borough,15,425
Clairton,18,572
Millvale Borough,7,74
Bluff,22,3877
West View Borough,1,431
Northview Heights,11,74
Jefferson Hills Borough,7,418
Fineview,0,146
Beechview,11,1106
Wall Borough,13,8
Carnegie Borough,18,1007
Bradford Woods Borough,15,14
Middle Hill,18,322
Moon Township,10,770
Bedford Dwellings,13,110
Rankin Borough,13,76
Ohio Township,15,1087
Squirrel Hill North,17,1427
Ingram Borough,0,504
Glenfield Borough,12,53
Allegheny West,11,741
Oakdale Borough,13,85
Friendship,2,26
Brookline,15,2005
Allegheny West,4,8
Elizabeth Borough,22,225
Sharpsburg Borough,6,59
Pennsbury Village Borough,18,87
Pittsburgh,1,316
Frazer Township,4,14
Sewickley Borough,14,357
Outside Pittsburgh,15,6
Oakmont Borough,13,768
Perry North,14,1004
Troy Hill,0,247
Harmar Township,11,401
Richland Township,20,775
Duquesne Heights,9,209
Homewood South,11,301
Homestead Borough,2,184
Mt. Oliver,4,2
Hays,4,12
Churchill Borough,23,397
Knoxville,9,316
Wilmerding Borough,7,58
Findlay Township,13,116
Swisshelm Park,14,128
Liberty Borough,22,834
Duquesne,17,528
Fairywood,16,139
Clairton,21,1075
Pleasant Hills Borough,7,415
Rankin Borough,8,75
South Side Flats,12,3465
West View Borough,10,346
Bell Acres Borough,11,39
Springdale Township,16,54
Coraopolis Borough,20,557
Jefferson Hills Borough,8,632
Beechview,16,1333
Carnegie Borough,21,1345
Point Breeze North,6,31
Moon Township,21,1318
Hampton Township,23,1591
Spring Garden,3,19
East Carnegie,16,143
Squirrel Hill North,8,704
West End,15,179
Glenfield Borough,5,1
Allegheny West,9,456
Scott Township,1,915
Upper Hill,12,253
Brookline,6,547
Outside Allegheny,23,7027
Munhall Borough,18,1687
Rosslyn Farms Borough,4,15
Verona Borough,19,240
Sewickley Borough,12,496
Port Vue Borough,16,432
McKeesport,1,2455
North Shore,21,5947
McKees Rocks Borough,6,189
Troy Hill,11,300
Harmar Township,18,482
Richland Township,19,704
Duquesne Heights,0,268
Central Oakland,21,8267
Perry South,13,317
Findlay Township,6,36
Elizabeth Township,5,100
Verona Borough,22,557
Clairton,12,800
Carrick,23,2558
West View Borough,19,1010
Bell Acres Borough,0,25
Emsworth Borough,16,353
Springdale Township,15,57
Crafton Borough,14,406
Jefferson Hills Borough,17,899
West Deer Township,14,688
Collier Township,1,493
Hampton Township,16,1278
Fineview,19,281
Spring Garden,8,22
Glen Osborne Borough,8,30
Outside Pittsburgh,11,4
Squirrel Hill North,15,1581
Kilbuck Township,13,95
Manchester,5,13
South Side Flats,18,4318
McCandless Township,1,1682
Brookline,1,2212
Crawford-Roberts,23,482
Elizabeth Borough,0,92
Coraopolis Borough,5,28
Rosslyn Farms Borough,15,84
Sharpsburg Borough,0,260
Chateau,8,160
Frazer Township,22,137
McKeesport,14,2574
Mount Oliver Borough,13,143
South Side Slopes,3,274
Lincoln Place,3,61
Point Breeze North,16,262
Wilkinsburg Borough,14,1205
Ridgemont,4,3
Arlington Heights,2,2
Central Northside,14,447
Duquesne,7,303
California-Kirkbride,18,50
Clairton,7,231
Hazelwood,7,105
Point Breeze North,15,238
St. Clair,23,5
Green Tree Borough,21,1229
Perry South,7,189
Springdale Township,6,14
Crafton Borough,9,130
Central Oakland,14,5777
Perry South,23,631
Highland Park,11,734
Castle Shannon Borough,5,52
Marshall-Shadeland,16,584
Overbrook,8,243
Collier Township,8,648
South Oakland,19,2026
Hampton Township,9,840
Arlington,19,201
Sewickley Hills Borough,11,33
Pittsburgh,18,912
Squirrel Hill North,6,197
Manchester,12,132
Wall Borough,8,1
Scott Township,23,2598
Sewickley Heights Borough,9,16
West Homestead Borough,9,207
Outside Allegheny,5,659
Munhall Borough,4,195
St. Clair,19,11
Polish Hill,3,23
Glen Osborne Borough,6,28
Leet Township,22,1
Bridgeville Borough,10,239
Crafton Heights,23,893
South Side Slopes,12,501
Banksville,11,342
Richland Township,1,224
Monroeville,12,159
Sharpsburg Borough,12,217
Arlington Heights,11,3
Central Northside,9,296
Robinson Township,16,3322
Perry North,20,1632
Ross Township,19,6172
Duquesne,14,464
Stanton Heights,20,542
Chalfant Borough,15,43
Fox Chapel Borough,23,344
Crafton Borough,16,446
Friendship,11,130
Highland Park,2,247
Friendship,5,3
Marshall-Shadeland,9,313
Overbrook,3,133
Lower Lawrenceville,10,371
Collier Township,23,1399
Verona Borough,17,259
Hampton Township,2,279
Ridgemont,9,82
Arlington,20,280
East Carnegie,13,63
Port Vue Borough,7,114
West End,16,138
Manchester,11,120
McCandless Township,19,3344
Upper St. Clair Township,9,803
West Homestead Borough,2,215
Neville Township,16,173
Outside Allegheny,2,1771
East Pittsburgh Borough,2,21
Chalfant Borough,10,22
White Oak Borough,15,795
O Hara Township,5,76
Knoxville,13,554
Bridgeville Borough,21,763
Chateau,23,343
South Side Slopes,21,1255
Banksville,12,385
Richland Township,8,325
Reserve Township,3,41
Sharpsburg Borough,21,338
Sewickley Hills Borough,5,10
Arlington Heights,12,1
Shaler Township,12,2795
Central Northside,0,408
Port Vue Borough,8,137
Carrick,16,1384
Windgap,14,196
St. Clair,1,2
Baldwin Borough,21,5157
South Fayette Township,12,1275
East McKeesport Borough,13,140
Elizabeth Borough,8,32
Bradford Woods Borough,22,36
Green Tree Borough,7,434
Bell Acres Borough,23,37
Coraopolis Borough,8,133
Elizabeth Township,19,1293
St. Clair,10,5
Lincoln-Lemington-Belmar,15,704
Marshall-Shadeland,6,107
Chalfant Borough,1,29
East Carnegie,18,92
South Park Township,22,2449
Crafton Borough,7,128
Bethel Park Borough,2,712
North Shore,3,232
Glen Osborne Borough,7,35
Manchester,18,148
Kennedy Township,14,863
Perry South,5,46
Edgeworth Borough,1,29
Outside Allegheny,11,4212
Ridgemont,21,79
White Oak Borough,8,212
Kilbuck Township,11,70
Leet Township,0,4
Pine Township,11,653
Hazelwood,5,110
Mount Oliver Borough,18,150
Banksville,5,31
Sharpsburg Borough,18,248
Brentwood Borough,18,1744
Bridgeville Borough,11,345
Shaler Township,3,509
Braddock Hills Borough,16,211
Port Vue Borough,1,611
East Pittsburgh Borough,0,115
Sheraden,19,419
Ross Township,5,386
Glenfield Borough,13,41
Homewood West,0,1116
East McKeesport Borough,10,119
Millvale Borough,14,286
Etna Borough,18,283
Green Tree Borough,8,638
North Oakland,13,6835
Aspinwall Borough,4,20
Central Business District,6,2395
Highland Park,16,763
Lincoln-Lemington-Belmar,4,84
Edgewood Borough,22,466
California-Kirkbride,4,11
Braddock Borough,7,96
Pittsburgh,6,140
Avalon Borough,2,159
Arlington,6,37
Bethel Park Borough,11,2389
East Hills,20,458
South Shore,0,328
Wall Borough,9,6
Kennedy Township,9,391
Elizabeth Township,2,331
West Homestead Borough,20,876
Braddock Borough,5,10
Westwood,1,131
Forest Hills Borough,1,670
White Oak Borough,1,634
Whitehall Borough,6,320
South Oakland,10,1392
Hazelwood,12,285
Wilkins Township,2,547
Crafton Heights,0,705
Glen Hazel,16,46
Polish Hill,4,8
Wilkinsburg Borough,18,1330
Perry North,5,127
Bon Air,6,15
Knoxville,14,506
Braddock Hills Borough,23,264
Central Northside,18,404
Point Breeze,7,197
East Pittsburgh Borough,15,101
Sheraden,10,257
Allegheny Center,19,507
Ross Township,12,4400
Stanton Heights,9,209
Liberty Borough,7,233
Squirrel Hill South,13,1336
Kilbuck Township,1,78
South Side Flats,11,2886
North Oakland,4,333
Fox Chapel Borough,0,235
Central Business District,9,9580
McCandless Township,14,3174
Chartiers City,20,12
Highland Park,23,1378
Sewickley Heights Borough,3,5
Overbrook,20,1624
Braddock Borough,14,225
South Oakland,15,1798
South Park Township,0,1406
South Park Township,14,1142
Arlington,15,161
Bethel Park Borough,16,2539
Spring Hill-City View,11,131
Whitaker Borough,18,57
Kennedy Township,0,1197
Morningside,20,1089
Braddock Hills Borough,8,121
Elizabeth Township,9,1470
Reserve Township,16,283
Cheswick Borough,20,61
Swissvale Borough,11,463
Forest Hills Borough,14,836
Stowe Township,20,864
Whitehall Borough,15,1484
Windgap,16,171
Hazelwood,19,651
Wilkins Township,11,1180
Crafton Heights,11,401
Chateau,17,339
Glen Hazel,23,87
Banksville,23,1506
Stanton Heights,21,688
Friendship,4,7
Ridgemont,3,8
Brighton Heights,4,122
Crawford-Roberts,4,46
Bon Air,1,10
Shaler Township,17,3042
Esplen,16,50
Swissvale Borough,5,56
Port Vue Borough,19,597
Chateau,11,597
Haysville Borough,12,5
Sheraden,13,296
Fairywood,11,141
Baldwin Borough,2,1022
Kilbuck Township,3,8
Squirrel Hill South,4,66
Etna Borough,0,263
Mt. Oliver,15,58
Mt. Oliver,20,126
Franklin Park Borough,18,828
Fox Chapel Borough,11,254
Central Business District,16,11025
Chartiers City,15,1
Lincoln-Lemington-Belmar,18,728
Edgewood Borough,4,38
Strip District,23,1181
Braddock Borough,9,124
Greenfield,19,910
Perry North,17,877
Fineview,8,107
Swisshelm Park,19,175
Oakmont Borough,4,167
Ben Avon Borough,7,82
Thornburg Borough,6,9
Forest Hills Borough,3,104
Larimer,6,50
Penn Hills Township,11,3372
Allentown,19,239
Sewickley Hills Borough,6,23
Thornburg Borough,19,32
Elizabeth Township,16,1059
Edgeworth Borough,22,161
Glassport Borough,3,41
Forest Hills Borough,23,1542
Stowe Township,19,559
White Oak Borough,19,784
Whitehall Borough,20,2034
Polish Hill,8,93
Neville Township,12,182
Wilkins Township,12,1342
Bedford Dwellings,7,69
Robinson Township,6,500
Middle Hill,10,162
Brighton Heights,13,653
Plum Borough,22,85
Brentwood Borough,5,120
West Mifflin Borough,18,3499
Braddock Hills Borough,5,19
Plum Borough,20,124
Port Vue Borough,20,749
Point Breeze,21,863
Sheraden,4,56
Allegheny Center,5,36
Sewickley Heights Borough,23,55
Baldwin Borough,9,1055
Mount Washington,10,1068
East McKeesport Borough,17,160
Etna Borough,15,243
Bon Air,16,102
North Oakland,18,5119
Franklin Park Borough,21,1191
Mount Washington,9,924
North Braddock Borough,23,470
Sewickley Borough,20,408
Chartiers City,6,11
West Elizabeth Borough,14,26
Edgewood Borough,3,116
Friendship,10,118
Braddock Borough,16,207
Pennsbury Village Borough,3,1
Swisshelm Park,20,182
Ben Avon Borough,12,259
Wall Borough,23,14
Larimer,15,333
Allentown,20,281
Kennedy Township,18,1168
West Oakland,1,732
Hays,17,69
Chalfant Borough,16,47
Bellevue Borough,20,1350
Blawnox Borough,23,100
Knoxville,17,383
Castle Shannon Borough,16,906
North Fayette Township,1,1037
Sewickley Hills Borough,9,46
Ingram Borough,8,113
Summer Hill,20,121
Wilkins Township,21,2470
South Versailles Township,23,7
Glen Hazel,5,16
Robinson Township,15,3265
Esplen,23,135
Bloomfield,22,2060
Brighton Heights,18,951
Westwood,14,169
Brentwood Borough,14,1540
West Mifflin Borough,21,5125
Braddock Hills Borough,12,156
Swissvale Borough,23,941
Upper St. Clair Township,19,1604
Sewickley Hills Borough,13,64
Allegheny Center,12,546
Sewickley Hills Borough,4,8
Kilbuck Township,21,247
Squirrel Hill South,22,1680
Harmar Township,7,182
Aspinwall Borough,6,33
Franklin Park Borough,12,652
Mount Washington,6,416
Forward Township,17,64
North Braddock Borough,12,263
O Hara Township,18,1145
Chartiers City,1,21
Edgewood Borough,10,252
Strip District,1,696
Allegheny West,16,145
New Homestead,9,30
Crawford-Roberts,2,138
Ben Avon Borough,21,691
Spring Hill-City View,20,364
Larimer,8,142
Avalon Borough,19,444
Chateau,14,408
West Oakland,10,1005
Pine Township,21,970
Neville Township,9,143
Glassport Borough,17,296
Homewood North,6,14
Millvale Borough,0,377
North Versailles Township,22,2254
Stowe Township,1,476
Summer Hill,3,25
Polish Hill,18,161
Castle Shannon Borough,9,352
North Fayette Township,10,1112
Whitaker Borough,8,17
South Versailles Township,14,7
Glen Hazel,12,62
Robinson Township,20,3748
Bloomfield,15,1268
Shadyside,12,2087
Westwood,9,135
Mount Lebanon,19,3428
Ben Avon Heights Borough,18,8
Plum Borough,6,19
Indiana Township,6,190
Monroeville,22,155
East Allegheny,19,449
Homewood West,9,216
Squirrel Hill South,17,1516
Aleppo Township,6,5
Aspinwall Borough,13,240
Central Lawrenceville,17,695
Franklin Park Borough,7,224
Pine Township,0,382
Forward Township,22,161
Glenfield Borough,9,28
O Hara Township,9,1104
Esplen,9,65
West Deer Township,6,205
Strip District,8,829
New Homestead,19,34
Greenfield,14,615
Dravosburg Borough,21,283
North Shore,4,196
Ben Avon Borough,18,327
Mt. Oliver,10,45
Terrace Village,14,742
Larimer,17,253
Allentown,6,40
Whitaker Borough,22,103
West Oakland,19,901
Lincoln Place,18,289
Garfield,22,983
Cheswick Borough,8,11
Bellevue Borough,2,468
Monroeville,10,99
Stowe Township,8,243
East Liberty,8,530
Castle Shannon Borough,6,145
North Fayette Township,19,1700
Harmar Township,3,63
Dormont Borough,2,364
West Deer Township,4,88
Bradford Woods Borough,20,23
Turtle Creek Borough,2,255
Bloomfield,8,826
Lower Lawrenceville,15,452
Bluff,11,3256
Westwood,16,214
Versailles Borough,5,67
West Mifflin Borough,7,1287
Plum Borough,1,53
Homewood South,3,105
Indiana Township,13,434
Haysville Borough,16,4
Monroeville,16,70
Castle Shannon Borough,13,709
Esplen,4,2
East Pittsburgh Borough,23,128
Lincoln Borough,4,38
Aspinwall Borough,20,502
Baldwin Township,8,154
Central Lawrenceville,22,879
Ohio Township,20,1548
Mount Washington,20,2190
O Hara Township,0,738
West Deer Township,8,260
Crawford-Roberts,20,401
California-Kirkbride,15,74
Summer Hill,17,153
Dravosburg Borough,14,200
Homewood North,17,178
Regent Square,9,44
Terrace Village,7,165
Bradford Woods Borough,1,6
Allentown,15,147
Penn Hills Township,22,7046
Ben Avon Heights Borough,9,1
Garfield,17,553
Bellevue Borough,9,426
Monroeville,3,23
Churchill Borough,10,405
South Shore,20,595
Pittsburgh,15,761
North Fayette Township,20,2091
Elliott,7,257
Robinson Township,8,1406
Dormont Borough,13,970
Turtle Creek Borough,5,54
Bloomfield,1,1011
Lower Lawrenceville,16,471
West Deer Township,19,876
Mount Lebanon,5,416
West Mifflin Borough,14,3673
Ben Avon Heights Borough,0,10
Northview Heights,23,154
Indiana Township,20,1157
Aleppo Township,1,7
Oakdale Borough,6,5
Carnegie Borough,14,664
Oakdale Borough,4,18
Shadyside,8,1189
Middle Hill,6,56
Verona Borough,9,69
Lincoln Borough,15,275
Aspinwall Borough,19,498
Baldwin Township,1,374
Oakdale Borough,17,105
Central Lawrenceville,15,661
St. Clair,0,16
Marshall Township,15,158
Forward Township,4,15
Ingram Borough,20,480
O Hara Township,7,541
Thornburg Borough,20,26
Sewickley Heights Borough,18,40
Mt. Oliver,21,134
Versailles Borough,14,343
North Braddock Borough,17,408
New Homestead,5,9
Dravosburg Borough,7,61
Homewood North,10,242
Rankin Borough,2,34
Terrace Village,0,973
North Shore,8,923
Troy Hill,20,535
Penn Hills Township,17,3166
Oakwood,17,80
Garfield,8,346
Homestead Borough,22,1125
Plum Borough,10,62
North Versailles Township,3,279
Churchill Borough,3,33
South Shore,13,517
Wilmerding Borough,19,89
Elliott,14,145
Summer Hill,8,53
Dormont Borough,20,2166
McKees Rocks Borough,8,147
Shadyside,19,2502
Bluff,5,142
Carrick,12,1132
Mount Lebanon,14,2657
Neville Township,2,28
Bedford Dwellings,8,52
Bon Air,23,106
Elizabeth Township,11,1613
Indiana Township,19,969
Fineview,21,318
Beechview,4,117
Chalfant Borough,20,41
Carnegie Borough,1,397
Point Breeze North,18,246
McKees Rocks Borough,0,361
