GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US420034736022029,420034736022029,"Block 2029, Block Group 2, Census Tract 4736.02, Allegheny County, Pennsylvania",0
1000000US420034736022030,420034736022030,"Block 2030, Block Group 2, Census Tract 4736.02, Allegheny County, Pennsylvania",0
1000000US420034736023000,420034736023000,"Block 3000, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",13
1000000US420034736023001,420034736023001,"Block 3001, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",27
1000000US420034736023002,420034736023002,"Block 3002, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",37
1000000US420034736023003,420034736023003,"Block 3003, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",9
1000000US420034736023004,420034736023004,"Block 3004, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",2
1000000US420034736023005,420034736023005,"Block 3005, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",58
1000000US420034736023006,420034736023006,"Block 3006, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",30
1000000US420034736023007,420034736023007,"Block 3007, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",17
1000000US420034736023008,420034736023008,"Block 3008, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",18
1000000US420034736023009,420034736023009,"Block 3009, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",79
1000000US420034736023010,420034736023010,"Block 3010, Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",8
1000000US420034736024000,420034736024000,"Block 4000, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",700
1000000US420034736024001,420034736024001,"Block 4001, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",0
1000000US420034736024002,420034736024002,"Block 4002, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",16
1000000US420034736024003,420034736024003,"Block 4003, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",0
1000000US420034736024004,420034736024004,"Block 4004, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",39
1000000US420034736024005,420034736024005,"Block 4005, Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",0
1000000US420034741011000,420034741011000,"Block 1000, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",6
1000000US420034741011001,420034741011001,"Block 1001, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",26
1000000US420034741011002,420034741011002,"Block 1002, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",3
1000000US420034741011003,420034741011003,"Block 1003, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011004,420034741011004,"Block 1004, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",69
1000000US420034741011005,420034741011005,"Block 1005, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",9
1000000US420034741011006,420034741011006,"Block 1006, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",14
1000000US420034741011007,420034741011007,"Block 1007, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",11
1000000US420034741011008,420034741011008,"Block 1008, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",11
1000000US420034741011009,420034741011009,"Block 1009, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",2
1000000US420034741011010,420034741011010,"Block 1010, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",14
1000000US420034741011011,420034741011011,"Block 1011, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",116
1000000US420034741011012,420034741011012,"Block 1012, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",33
1000000US420034741011013,420034741011013,"Block 1013, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",24
1000000US420034741011014,420034741011014,"Block 1014, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011015,420034741011015,"Block 1015, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",20
1000000US420034741011016,420034741011016,"Block 1016, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",2
1000000US420034741011017,420034741011017,"Block 1017, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",15
1000000US420034741011018,420034741011018,"Block 1018, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",61
1000000US420034741011019,420034741011019,"Block 1019, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",26
1000000US420034741011020,420034741011020,"Block 1020, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011021,420034741011021,"Block 1021, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",13
1000000US420034741011022,420034741011022,"Block 1022, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",4
1000000US420034741011023,420034741011023,"Block 1023, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",25
1000000US420034741011024,420034741011024,"Block 1024, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",52
1000000US420034741011025,420034741011025,"Block 1025, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",22
1000000US420034741011026,420034741011026,"Block 1026, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",35
1000000US420034741011027,420034741011027,"Block 1027, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",38
1000000US420034741011028,420034741011028,"Block 1028, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",19
1000000US420034741011029,420034741011029,"Block 1029, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",17
1000000US420034741011030,420034741011030,"Block 1030, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",1
1000000US420034741011031,420034741011031,"Block 1031, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",6
1000000US420034741011032,420034741011032,"Block 1032, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",29
1000000US420034741011033,420034741011033,"Block 1033, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011034,420034741011034,"Block 1034, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",9
1000000US420034741011035,420034741011035,"Block 1035, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",9
1000000US420034741011036,420034741011036,"Block 1036, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",27
1000000US420034741011037,420034741011037,"Block 1037, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",9
1000000US420034741011038,420034741011038,"Block 1038, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011039,420034741011039,"Block 1039, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",7
1000000US420034741011040,420034741011040,"Block 1040, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",2
1000000US420034741011041,420034741011041,"Block 1041, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011042,420034741011042,"Block 1042, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741011043,420034741011043,"Block 1043, Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",15
1000000US420034741012000,420034741012000,"Block 2000, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",84
1000000US420034741012001,420034741012001,"Block 2001, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",2
1000000US420034741012002,420034741012002,"Block 2002, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",1
1000000US420034741012003,420034741012003,"Block 2003, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741012004,420034741012004,"Block 2004, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741012005,420034741012005,"Block 2005, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",210
1000000US420034741012006,420034741012006,"Block 2006, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",22
1000000US420034741012007,420034741012007,"Block 2007, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741012008,420034741012008,"Block 2008, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",22
1000000US420034741012009,420034741012009,"Block 2009, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",19
1000000US420034741012010,420034741012010,"Block 2010, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",7
1000000US420034741012011,420034741012011,"Block 2011, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",17
1000000US420034741012012,420034741012012,"Block 2012, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",41
1000000US420034741012013,420034741012013,"Block 2013, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",89
1000000US420034741012014,420034741012014,"Block 2014, Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",0
1000000US420034741021000,420034741021000,"Block 1000, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",11
1000000US420034741021001,420034741021001,"Block 1001, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",9
1000000US420034741021002,420034741021002,"Block 1002, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",15
1000000US420034741021003,420034741021003,"Block 1003, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",26
1000000US420034741021004,420034741021004,"Block 1004, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",43
1000000US420034741021005,420034741021005,"Block 1005, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",38
1000000US420034741021006,420034741021006,"Block 1006, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",17
1000000US420034741021007,420034741021007,"Block 1007, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",14
1000000US420034741021008,420034741021008,"Block 1008, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",24
1000000US420034741021009,420034741021009,"Block 1009, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",8
1000000US420034741021010,420034741021010,"Block 1010, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",25
1000000US420034741021011,420034741021011,"Block 1011, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",12
1000000US420034741021012,420034741021012,"Block 1012, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",22
1000000US420034741021013,420034741021013,"Block 1013, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",45
1000000US420034741021014,420034741021014,"Block 1014, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",20
1000000US420034741021015,420034741021015,"Block 1015, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",30
1000000US420034741021016,420034741021016,"Block 1016, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",48
1000000US420034741021017,420034741021017,"Block 1017, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",38
1000000US420034741021018,420034741021018,"Block 1018, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",46
1000000US420034741021019,420034741021019,"Block 1019, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",7
1000000US420034741021020,420034741021020,"Block 1020, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",75
1000000US420034741021021,420034741021021,"Block 1021, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",8
1000000US420034741021022,420034741021022,"Block 1022, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",27
1000000US420034741021023,420034741021023,"Block 1023, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021024,420034741021024,"Block 1024, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",19
1000000US420034741021025,420034741021025,"Block 1025, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",39
1000000US420034741021026,420034741021026,"Block 1026, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",10
1000000US420034741021027,420034741021027,"Block 1027, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",17
1000000US420034741021028,420034741021028,"Block 1028, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021029,420034741021029,"Block 1029, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021030,420034741021030,"Block 1030, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021031,420034741021031,"Block 1031, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",97
1000000US420034741021032,420034741021032,"Block 1032, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021033,420034741021033,"Block 1033, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021034,420034741021034,"Block 1034, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",54
1000000US420034741021035,420034741021035,"Block 1035, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",19
1000000US420034741021036,420034741021036,"Block 1036, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021037,420034741021037,"Block 1037, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021038,420034741021038,"Block 1038, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021039,420034741021039,"Block 1039, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741021040,420034741021040,"Block 1040, Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022000,420034741022000,"Block 2000, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",26
1000000US420034741022001,420034741022001,"Block 2001, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",19
1000000US420034741022002,420034741022002,"Block 2002, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022003,420034741022003,"Block 2003, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",18
1000000US420034741022004,420034741022004,"Block 2004, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022005,420034741022005,"Block 2005, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",6
1000000US420034741022006,420034741022006,"Block 2006, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",21
1000000US420034741022007,420034741022007,"Block 2007, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",16
1000000US420034741022008,420034741022008,"Block 2008, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",24
1000000US420034741022009,420034741022009,"Block 2009, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",6
1000000US420034741022010,420034741022010,"Block 2010, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",42
1000000US420034741022011,420034741022011,"Block 2011, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",28
1000000US420034741022012,420034741022012,"Block 2012, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",11
1000000US420034741022013,420034741022013,"Block 2013, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022014,420034741022014,"Block 2014, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022015,420034741022015,"Block 2015, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",4
1000000US420034741022016,420034741022016,"Block 2016, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",43
1000000US420034741022017,420034741022017,"Block 2017, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",13
1000000US420034741022018,420034741022018,"Block 2018, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",69
1000000US420034741022019,420034741022019,"Block 2019, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",2
1000000US420034741022020,420034741022020,"Block 2020, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",2
1000000US420034741022021,420034741022021,"Block 2021, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",24
1000000US420034741022022,420034741022022,"Block 2022, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",8
1000000US420034741022023,420034741022023,"Block 2023, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",96
1000000US420034741022024,420034741022024,"Block 2024, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",0
1000000US420034741022025,420034741022025,"Block 2025, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",33
1000000US420034741022026,420034741022026,"Block 2026, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",13
1000000US420034741022027,420034741022027,"Block 2027, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",59
1000000US420034741022028,420034741022028,"Block 2028, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",5
1000000US420034741022029,420034741022029,"Block 2029, Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",7
1000000US420034742011000,420034742011000,"Block 1000, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",2
1000000US420034742011001,420034742011001,"Block 1001, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011002,420034742011002,"Block 1002, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",152
1000000US420034742011003,420034742011003,"Block 1003, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",17
1000000US420034742011004,420034742011004,"Block 1004, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",24
1000000US420034742011005,420034742011005,"Block 1005, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011006,420034742011006,"Block 1006, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",61
1000000US420034742011007,420034742011007,"Block 1007, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",21
1000000US420034742011008,420034742011008,"Block 1008, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011009,420034742011009,"Block 1009, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",42
1000000US420034742011010,420034742011010,"Block 1010, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",10
1000000US420034742011011,420034742011011,"Block 1011, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",28
1000000US420034742011012,420034742011012,"Block 1012, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",113
1000000US420034742011013,420034742011013,"Block 1013, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",28
1000000US420034742011014,420034742011014,"Block 1014, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",40
1000000US420034742011015,420034742011015,"Block 1015, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",31
1000000US420034742011016,420034742011016,"Block 1016, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",20
1000000US420034742011017,420034742011017,"Block 1017, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",29
1000000US420034742011018,420034742011018,"Block 1018, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",19
1000000US420034742011019,420034742011019,"Block 1019, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011020,420034742011020,"Block 1020, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",28
1000000US420034742011021,420034742011021,"Block 1021, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",13
1000000US420034742011022,420034742011022,"Block 1022, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",34
1000000US420034742011023,420034742011023,"Block 1023, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",1
1000000US420034742011024,420034742011024,"Block 1024, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",79
1000000US420034742011025,420034742011025,"Block 1025, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011026,420034742011026,"Block 1026, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",9
1000000US420034742011027,420034742011027,"Block 1027, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011028,420034742011028,"Block 1028, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",34
1000000US420034742011029,420034742011029,"Block 1029, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",50
1000000US420034742011030,420034742011030,"Block 1030, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",10
1000000US420034742011031,420034742011031,"Block 1031, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",2
1000000US420034742011032,420034742011032,"Block 1032, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",0
1000000US420034742011033,420034742011033,"Block 1033, Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",35
1000000US420034742021000,420034742021000,"Block 1000, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",8
1000000US420034742021001,420034742021001,"Block 1001, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",51
1000000US420034742021002,420034742021002,"Block 1002, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",26
1000000US420034742021003,420034742021003,"Block 1003, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021004,420034742021004,"Block 1004, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",52
1000000US420034742021005,420034742021005,"Block 1005, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",27
1000000US420034742021006,420034742021006,"Block 1006, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",82
1000000US420034742021007,420034742021007,"Block 1007, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021008,420034742021008,"Block 1008, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",7
1000000US420034742021009,420034742021009,"Block 1009, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021010,420034742021010,"Block 1010, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",25
1000000US420034742021011,420034742021011,"Block 1011, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",4
1000000US420034742021012,420034742021012,"Block 1012, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021013,420034742021013,"Block 1013, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021014,420034742021014,"Block 1014, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021015,420034742021015,"Block 1015, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021016,420034742021016,"Block 1016, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021017,420034742021017,"Block 1017, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",1
1000000US420034742021018,420034742021018,"Block 1018, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",46
1000000US420034742021019,420034742021019,"Block 1019, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",29
1000000US420034742021020,420034742021020,"Block 1020, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",39
1000000US420034742021021,420034742021021,"Block 1021, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",13
1000000US420034742021022,420034742021022,"Block 1022, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",63
1000000US420034742021023,420034742021023,"Block 1023, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",20
1000000US420034742021024,420034742021024,"Block 1024, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",103
1000000US420034742021025,420034742021025,"Block 1025, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",12
1000000US420034742021026,420034742021026,"Block 1026, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",1
1000000US420034742021027,420034742021027,"Block 1027, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",331
1000000US420034742021028,420034742021028,"Block 1028, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021029,420034742021029,"Block 1029, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021030,420034742021030,"Block 1030, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",14
1000000US420034742021031,420034742021031,"Block 1031, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021032,420034742021032,"Block 1032, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021033,420034742021033,"Block 1033, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",14
1000000US420034742021034,420034742021034,"Block 1034, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742021035,420034742021035,"Block 1035, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",27
1000000US420034742021036,420034742021036,"Block 1036, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",4
1000000US420034742021037,420034742021037,"Block 1037, Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742022000,420034742022000,"Block 2000, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",124
1000000US420034742022001,420034742022001,"Block 2001, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",63
1000000US420034742022002,420034742022002,"Block 2002, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",14
1000000US420034742022003,420034742022003,"Block 2003, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742022004,420034742022004,"Block 2004, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742022005,420034742022005,"Block 2005, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742022006,420034742022006,"Block 2006, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",20
1000000US420034742022007,420034742022007,"Block 2007, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",11
1000000US420034742022008,420034742022008,"Block 2008, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",20
1000000US420034742022009,420034742022009,"Block 2009, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",116
1000000US420034742022010,420034742022010,"Block 2010, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",55
1000000US420034742022011,420034742022011,"Block 2011, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",15
1000000US420034742022012,420034742022012,"Block 2012, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",0
1000000US420034742022013,420034742022013,"Block 2013, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",26
1000000US420034742022014,420034742022014,"Block 2014, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",17
1000000US420034742022015,420034742022015,"Block 2015, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",14
1000000US420034742022016,420034742022016,"Block 2016, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",11
1000000US420034742022017,420034742022017,"Block 2017, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",16
1000000US420034742022018,420034742022018,"Block 2018, Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",10
